championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
14,0.3333333333333333,3,4.666666666666667,7.333333333333333,8.666666666666666,18.666666666666668,150.66666666666666,249.8666666666667,5.400000000000001,435.5333333333333
