championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
122,0.5,16,6.25,5.875,5.3125,22.5,169.875,276.0375,5.687500000000001,407.39375
