championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
58,0.5789473684210527,19,4.684210526315789,5.526315789473684,6.473684210526316,23.789473684210527,189.31578947368422,282.06315789473683,6.421052631578948,437.72631578947363
