championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
202,0.5,2,2.0,5.0,6.5,15.5,128.0,234.95,6.05,390.7
