championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
119,0.4782608695652174,23,6.391304347826087,6.086956521739131,5.478260869565218,23.608695652173914,201.52173913043478,319.8608695652174,6.969565217391303,427.38695652173925
