championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
412,0.0,1,2.0,7.0,3.0,9.0,113.0,278.2,5.1,402.70000000000005
