championID,winRate,games,avgKills,avgDeaths,avgAssists,avgVisionScore,avgTotalCS,avgF10goldPerMin,avgF10csPerMin,avgF10xpPerMin
238,0.0,1,1.0,2.0,1.0,20.0,104.0,209.0,3.8,372.2
